Description	Iteration	Algorithm	Metric	Value
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	Accuracy	0.806451612903226
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	BalancedAccuracy	0.5
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	Brier	0.143752397849462
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	F1	NA
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	FDR	NA
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	FNR	0.666666666666667
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	FPR	0.333333333333333
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	MCC	NA
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	MMCE	0.193548387096774
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	NPV	NA
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	PPV	NA
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	Precision	NA
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	Recall	0.333333333333333
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	TNR	0.666666666666667
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	TPR	0.333333333333333
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	AUROC	0.5
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	Accuracy	0.806451612903226
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	BalancedAccuracy	0.5
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	Brier	0.222222333333333
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	F1	NA
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	FDR	NA
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	FNR	0.666666666666667
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	FPR	0.333333333333333
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	MCC	NA
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	MMCE	0.193548387096774
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	NPV	NA
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	PPV	NA
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	Precision	NA
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	Recall	0.333333333333333
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	TNR	0.666666666666667
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	TPR	0.333333333333333
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/VFI/default	AUROC	0.370165422339335
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/VFI/default	Accuracy	0.548387096774194
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/VFI/default	BalancedAccuracy	0.428118137900747
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/VFI/default	Brier	0.206820677419355
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/VFI/default	F1	NA
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/VFI/default	FDR	0.706293706293706
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/VFI/default	FNR	0.795454545454545
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/VFI/default	FPR	0.348309178743961
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/VFI/default	MCC	-0.0907545257259025
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/VFI/default	MMCE	0.451612903225806
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/VFI/default	NPV	0.641666666666667
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/VFI/default	PPV	0.293706293706294
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/VFI/default	Precision	0.293706293706294
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/VFI/default	Recall	0.204545454545455
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/VFI/default	TNR	0.651690821256039
postoperative.patient.data	1	AlgorithmScripts/Classification/arff/weka/VFI/default	TPR	0.204545454545455
postoperative.patient.data	1	Ensemble_Majority_Vote	AUROC	0.469675010979359
postoperative.patient.data	1	Ensemble_Majority_Vote	Accuracy	0.806451612903226
postoperative.patient.data	1	Ensemble_Majority_Vote	BalancedAccuracy	0.5
postoperative.patient.data	1	Ensemble_Majority_Vote	Brier	0.180537634408602
postoperative.patient.data	1	Ensemble_Majority_Vote	F1	NA
postoperative.patient.data	1	Ensemble_Majority_Vote	FDR	NA
postoperative.patient.data	1	Ensemble_Majority_Vote	FNR	0.666666666666667
postoperative.patient.data	1	Ensemble_Majority_Vote	FPR	0.333333333333333
postoperative.patient.data	1	Ensemble_Majority_Vote	MCC	NA
postoperative.patient.data	1	Ensemble_Majority_Vote	MMCE	0.193548387096774
postoperative.patient.data	1	Ensemble_Majority_Vote	NPV	NA
postoperative.patient.data	1	Ensemble_Majority_Vote	PPV	NA
postoperative.patient.data	1	Ensemble_Majority_Vote	Precision	NA
postoperative.patient.data	1	Ensemble_Majority_Vote	Recall	0.333333333333333
postoperative.patient.data	1	Ensemble_Majority_Vote	TNR	0.666666666666667
postoperative.patient.data	1	Ensemble_Majority_Vote	TPR	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/Bagging/default	AUROC	0.334098228663446
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/Bagging/default	Accuracy	0.806451612903226
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/Bagging/default	BalancedAccuracy	0.5
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/Bagging/default	Brier	0.147423580645161
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/Bagging/default	F1	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/Bagging/default	FDR	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/Bagging/default	FNR	0.666666666666667
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/Bagging/default	FPR	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/Bagging/default	MCC	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/Bagging/default	MMCE	0.193548387096774
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/Bagging/default	NPV	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/Bagging/default	PPV	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/Bagging/default	Precision	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/Bagging/default	Recall	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/Bagging/default	TNR	0.666666666666667
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/Bagging/default	TPR	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/BayesNet/default	AUROC	0.376046698872786
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/BayesNet/default	Accuracy	0.78494623655914
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/BayesNet/default	BalancedAccuracy	0.485177865612648
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/BayesNet/default	Brier	0.151592505376344
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/BayesNet/default	F1	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/BayesNet/default	FDR	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/BayesNet/default	FNR	0.681818181818182
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/BayesNet/default	FPR	0.347826086956522
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/BayesNet/default	MCC	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/BayesNet/default	MMCE	0.21505376344086
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/BayesNet/default	NPV	0.567025089605735
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/BayesNet/default	PPV	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/BayesNet/default	Precision	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/BayesNet/default	Recall	0.318181818181818
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/BayesNet/default	TNR	0.652173913043478
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/BayesNet/default	TPR	0.318181818181818
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/DecisionTable/default	AUROC	0.5
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/DecisionTable/default	Accuracy	0.806451612903226
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/DecisionTable/default	BalancedAccuracy	0.5
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/DecisionTable/default	Brier	0.142919333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/DecisionTable/default	F1	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/DecisionTable/default	FDR	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/DecisionTable/default	FNR	0.666666666666667
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/DecisionTable/default	FPR	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/DecisionTable/default	MCC	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/DecisionTable/default	MMCE	0.193548387096774
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/DecisionTable/default	NPV	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/DecisionTable/default	PPV	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/DecisionTable/default	Precision	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/DecisionTable/default	Recall	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/DecisionTable/default	TNR	0.666666666666667
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/DecisionTable/default	TPR	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	AUROC	0.5
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	Accuracy	0.806451612903226
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	BalancedAccuracy	0.5
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	Brier	0.143073290322581
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	F1	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	FDR	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	FNR	0.666666666666667
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	FPR	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	MCC	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	MMCE	0.193548387096774
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	NPV	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	PPV	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	Precision	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	Recall	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	TNR	0.666666666666667
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/HoeffdingTree/default	TPR	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	AUROC	0.343518518518519
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	Accuracy	0.806451612903226
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	BalancedAccuracy	0.5
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	Brier	0.197785344086021
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	F1	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	FDR	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	FNR	0.666666666666667
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	FPR	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	MCC	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	MMCE	0.193548387096774
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	NPV	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	PPV	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	Precision	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	Recall	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	TNR	0.666666666666667
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/HyperPipes/default	TPR	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/J48/default	AUROC	0.5
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/J48/default	Accuracy	0.806451612903226
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/J48/default	BalancedAccuracy	0.5
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/J48/default	Brier	0.143041870967742
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/J48/default	F1	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/J48/default	FDR	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/J48/default	FNR	0.666666666666667
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/J48/default	FPR	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/J48/default	MCC	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/J48/default	MMCE	0.193548387096774
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/J48/default	NPV	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/J48/default	PPV	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/J48/default	Precision	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/J48/default	Recall	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/J48/default	TNR	0.666666666666667
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/J48/default	TPR	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/JRip/default	AUROC	0.5
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/JRip/default	Accuracy	0.806451612903226
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/JRip/default	BalancedAccuracy	0.5
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/JRip/default	Brier	0.143041870967742
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/JRip/default	F1	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/JRip/default	FDR	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/JRip/default	FNR	0.666666666666667
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/JRip/default	FPR	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/JRip/default	MCC	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/JRip/default	MMCE	0.193548387096774
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/JRip/default	NPV	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/JRip/default	PPV	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/JRip/default	Precision	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/JRip/default	Recall	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/JRip/default	TNR	0.666666666666667
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/JRip/default	TPR	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	AUROC	0.5245297174645
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	Accuracy	0.806451612903226
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	BalancedAccuracy	0.5245297174645
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	Brier	0.193548387096774
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	F1	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	FDR	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	FNR	0.640151515151515
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	FPR	0.310789049919485
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	MCC	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	MMCE	0.193548387096774
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	NPV	0.742120875046348
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	PPV	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	Precision	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	Recall	0.359848484848485
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	TNR	0.689210950080515
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/LibLINEAR/default	TPR	0.359848484848485
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	AUROC	0.527724710876885
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	Accuracy	0.78494623655914
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	BalancedAccuracy	0.571729980969111
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	Brier	0.151658741935484
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	F1	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	FDR	0.596273291925466
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	FNR	0.602272727272727
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	FPR	0.25426731078905
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	MCC	0.149848595314578
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	MMCE	0.21505376344086
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	NPV	0.752777777777778
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	PPV	0.403726708074534
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	Precision	0.403726708074534
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	Recall	0.397727272727273
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	TNR	0.74573268921095
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/MultilayerPerceptron/default	TPR	0.397727272727273
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	AUROC	0.375124432733128
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	Accuracy	0.806451612903226
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	BalancedAccuracy	0.5245297174645
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	Brier	0.150443043010753
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	F1	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	FDR	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	FNR	0.640151515151515
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	FPR	0.310789049919485
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	MCC	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	MMCE	0.193548387096774
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	NPV	0.742120875046348
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	PPV	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	Precision	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	Recall	0.359848484848485
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	TNR	0.689210950080515
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/NaiveBayes/default	TPR	0.359848484848485
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/OneR/default	AUROC	0.5
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/OneR/default	Accuracy	0.806451612903226
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/OneR/default	BalancedAccuracy	0.5
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/OneR/default	Brier	0.193548387096774
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/OneR/default	F1	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/OneR/default	FDR	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/OneR/default	FNR	0.666666666666667
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/OneR/default	FPR	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/OneR/default	MCC	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/OneR/default	MMCE	0.193548387096774
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/OneR/default	NPV	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/OneR/default	PPV	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/OneR/default	Precision	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/OneR/default	Recall	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/OneR/default	TNR	0.666666666666667
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/OneR/default	TPR	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/REPTree/default	AUROC	0.5
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/REPTree/default	Accuracy	0.806451612903226
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/REPTree/default	BalancedAccuracy	0.5
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/REPTree/default	Brier	0.143041870967742
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/REPTree/default	F1	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/REPTree/default	FDR	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/REPTree/default	FNR	0.666666666666667
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/REPTree/default	FPR	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/REPTree/default	MCC	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/REPTree/default	MMCE	0.193548387096774
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/REPTree/default	NPV	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/REPTree/default	PPV	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/REPTree/default	Precision	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/REPTree/default	Recall	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/REPTree/default	TNR	0.666666666666667
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/REPTree/default	TPR	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/RandomForest/default	AUROC	0.535503586590543
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/RandomForest/default	Accuracy	0.827956989247312
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/RandomForest/default	BalancedAccuracy	0.539351851851852
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/RandomForest/default	Brier	0.138523419354839
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/RandomForest/default	F1	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/RandomForest/default	FDR	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/RandomForest/default	FNR	0.625
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/RandomForest/default	FPR	0.296296296296296
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/RandomForest/default	MCC	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/RandomForest/default	MMCE	0.172043010752688
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/RandomForest/default	NPV	0.911469534050179
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/RandomForest/default	PPV	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/RandomForest/default	Precision	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/RandomForest/default	Recall	0.375
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/RandomForest/default	TNR	0.703703703703704
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/RandomForest/default	TPR	0.375
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/RandomTree/default	AUROC	0.605864807495242
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/RandomTree/default	Accuracy	0.806451612903226
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/RandomTree/default	BalancedAccuracy	0.5245297174645
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/RandomTree/default	Brier	0.146777182795699
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/RandomTree/default	F1	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/RandomTree/default	FDR	NA
