Description	Iteration	Fold	Algorithm	Features
StrongSignal_Both	1	2	AlgorithmScripts/FeatureSelection/tsv/mlr/rf.importance/default	Feature3,Feature5,Feature1,Feature2,Feature55.Medium,Feature4,Feature55.Low,Feature51.Low,Feature53.Low,Feature54.Medium,Feature52.Medium,Feature54.Low,Feature52.Low,Feature53.Medium,Feature51.Medium,Feature83.Medium,Feature64.Medium,Feature42,Feature26,Feature45,Feature70.Medium,Feature84.Low,Feature96.Medium,Feature69.Low,Feature41,Feature62.Low,Feature86.Medium,Feature71.Medium,Feature93.Medium,Feature70.Low,Feature95.Low,Feature88.Medium,Feature20,Feature63.Medium,Feature43,Feature59.Medium,Feature98.Medium,Feature59.Low,Feature69.Medium,Feature64.Low,Feature28,Feature91.Medium,Feature78.Low,Feature10,Feature92.Medium,Feature97.Low,Feature68.Medium,Feature61.Medium,Feature94.Medium,Feature60.Medium,Feature31,Feature97.Medium,Feature65.Low,Feature56.Low,Feature71.Low,Feature75.Low,Feature79.Medium,Feature88.Low,Feature74.Medium,Feature87.Medium,Feature36,Feature23,Feature84.Medium,Feature66.Medium,Feature7,Feature99.Medium,Feature100.Low,Feature58.Low,Feature61.Low,Feature72.Low,Feature72.Medium,Feature74.Low,Feature76.Low,Feature77.Low,Feature81.Medium,Feature87.Low,Feature90.Medium,Feature94.Low,Feature98.Low,Feature99.Low,Feature57.Low,Feature8,Feature49,Feature58.Medium,Feature13,Feature91.Low,Feature56.Medium,Feature77.Medium,Feature100.Medium,Feature90.Low,Feature80.Low,Feature81.Low,Feature57.Medium,Feature85.Medium,Feature60.Low,Feature65.Medium,Feature75.Medium,Feature37,Feature63.Low,Feature82.Medium,Feature6,Feature92.Low,Feature46,Feature96.Low,Feature73.Medium,Feature79.Low,Feature80.Medium,Feature76.Medium,Feature95.Medium,Feature50,Feature82.Low,Feature34,Feature32,Feature67.Medium,Feature33,Feature73.Low,Feature30,Feature22,Feature68.Low,Feature19,Feature93.Low,Feature78.Medium,Feature27,Feature48,Feature38,Feature62.Medium,Feature89.Low,Feature66.Low,Feature67.Low,Feature83.Low,Feature39,Feature29,Feature86.Low,Feature85.Low,Feature16,Feature89.Medium,Feature44,Feature25,Feature12,Feature17,Feature14,Feature35,Feature11,Feature24,Feature21,Feature40,Feature15,Feature9,Feature47,Feature18
StrongSignal_Both	1	2	AlgorithmScripts/FeatureSelection/tsv/mlr/rf.min.depth/default	Feature5,Feature3,Feature1,Feature2,Feature4,Feature55.Medium,Feature55.Low,Feature53.Low,Feature53.Medium,Feature54.Low,Feature54.Medium,Feature52.Medium,Feature7,Feature52.Low,Feature51.Low,Feature26,Feature42,Feature41,Feature51.Medium,Feature20,Feature22,Feature23,Feature27,Feature29,Feature17,Feature44,Feature10,Feature16,Feature45,Feature48,Feature13,Feature15,Feature18,Feature28,Feature35,Feature43,Feature49,Feature50,Feature64.Medium,Feature96.Medium,Feature11,Feature14,Feature21,Feature31,Feature34,Feature38,Feature8,Feature83.Medium,Feature12,Feature30,Feature39,Feature40,Feature6,Feature62.Low,Feature69.Low,Feature84.Low,Feature9,Feature19,Feature25,Feature36,Feature46,Feature64.Low,Feature67.Low,Feature81.Low,Feature91.Medium,Feature93.Medium,Feature32,Feature65.Medium,Feature71.Low,Feature75.Low,Feature83.Low,Feature89.Low,Feature98.Medium,Feature33,Feature37,Feature47,Feature56.Medium,Feature66.Medium,Feature69.Medium,Feature93.Low,Feature95.Low,Feature98.Low,Feature56.Low,Feature57.Low,Feature58.Low,Feature58.Medium,Feature59.Low,Feature59.Medium,Feature60.Low,Feature63.Medium,Feature65.Low,Feature68.Low,Feature68.Medium,Feature70.Low,Feature70.Medium,Feature72.Low,Feature74.Medium,Feature78.Medium,Feature79.Medium,Feature85.Medium,Feature86.Low,Feature86.Medium,Feature87.Low,Feature87.Medium,Feature90.Medium,Feature91.Low,Feature96.Low,Feature97.Medium,Feature99.Medium,Feature100.Low,Feature100.Medium,Feature24,Feature57.Medium,Feature60.Medium,Feature61.Low,Feature61.Medium,Feature62.Medium,Feature63.Low,Feature66.Low,Feature67.Medium,Feature71.Medium,Feature72.Medium,Feature73.Low,Feature73.Medium,Feature74.Low,Feature75.Medium,Feature76.Low,Feature76.Medium,Feature77.Low,Feature77.Medium,Feature78.Low,Feature79.Low,Feature80.Low,Feature80.Medium,Feature81.Medium,Feature82.Low,Feature82.Medium,Feature84.Medium,Feature85.Low,Feature88.Low,Feature88.Medium,Feature89.Medium,Feature90.Low,Feature92.Low,Feature92.Medium,Feature94.Low,Feature94.Medium,Feature95.Medium,Feature97.Low,Feature99.Low
StrongSignal_Both	1	2	AlgorithmScripts/FeatureSelection/tsv/sklearn/anova/default	Feature5,Feature3,Feature1,Feature4,Feature2,Feature55.Low,Feature55.Medium,Feature54.Low,Feature53.Low,Feature51.Low,Feature52.Low,Feature53.Medium,Feature54.Medium,Feature52.Medium,Feature51.Medium,Feature64.Low,Feature64.Medium,Feature93.Medium,Feature83.Medium,Feature96.Medium,Feature98.Medium,Feature7,Feature86.Low,Feature73.Low,Feature84.Low,Feature26,Feature17,Feature89.Low,Feature69.Low,Feature70.Low,Feature84.Medium,Feature75.Low,Feature43,Feature63.Medium,Feature91.Medium,Feature78.Low,Feature67.Low,Feature11,Feature65.Medium,Feature72.Low,Feature62.Low,Feature35,Feature89.Medium,Feature58.Medium,Feature69.Medium,Feature45,Feature87.Medium,Feature9,Feature83.Low,Feature42,Feature30,Feature10,Feature70.Medium,Feature21,Feature96.Low,Feature63.Low,Feature76.Medium,Feature81.Low,Feature13,Feature48,Feature23,Feature14,Feature86.Medium,Feature60.Low,Feature82.Low,Feature71.Low,Feature85.Low,Feature99.Low,Feature58.Low,Feature65.Low,Feature59.Low,Feature90.Low,Feature90.Medium,Feature22,Feature75.Medium,Feature34,Feature100.Medium,Feature41,Feature25,Feature44,Feature77.Medium,Feature18,Feature38,Feature98.Low,Feature56.Medium,Feature24,Feature66.Low,Feature93.Low,Feature15,Feature46,Feature49,Feature76.Low,Feature59.Medium,Feature68.Medium,Feature77.Low,Feature19,Feature37,Feature92.Low,Feature79.Low,Feature94.Low,Feature57.Low,Feature32,Feature79.Medium,Feature33,Feature67.Medium,Feature36,Feature50,Feature20,Feature88.Medium,Feature29,Feature28,Feature74.Medium,Feature73.Medium,Feature72.Medium,Feature85.Medium,Feature60.Medium,Feature39,Feature80.Medium,Feature40,Feature47,Feature91.Low,Feature68.Low,Feature95.Low,Feature94.Medium,Feature6,Feature80.Low,Feature92.Medium,Feature16,Feature31,Feature56.Low,Feature74.Low,Feature100.Low,Feature99.Medium,Feature66.Medium,Feature95.Medium,Feature61.Low,Feature88.Low,Feature87.Low,Feature97.Low,Feature12,Feature62.Medium,Feature78.Medium,Feature97.Medium,Feature61.Medium,Feature57.Medium,Feature8,Feature81.Medium,Feature82.Medium,Feature71.Medium,Feature27
StrongSignal_Both	1	2	AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	Feature1,Feature2,Feature3,Feature4,Feature5,Feature10,Feature21,Feature51.Low,Feature52.Medium,Feature53.Low,Feature54.Low,Feature54.Medium,Feature55.Low,Feature55.Medium,Feature7,Feature11,Feature14,Feature16,Feature20,Feature22,Feature23,Feature24,Feature28,Feature30,Feature40,Feature41,Feature52.Low,Feature53.Medium,Feature83.Medium,Feature84.Medium,Feature100.Low,Feature12,Feature17,Feature18,Feature25,Feature26,Feature27,Feature31,Feature37,Feature44,Feature50,Feature9,Feature93.Medium,Feature97.Low,Feature98.Medium,Feature100.Medium,Feature13,Feature15,Feature19,Feature29,Feature32,Feature34,Feature45,Feature47,Feature83.Low,Feature85.Medium,Feature90.Low,Feature93.Low,Feature94.Medium,Feature96.Medium,Feature33,Feature36,Feature38,Feature39,Feature42,Feature43,Feature49,Feature81.Medium,Feature82.Low,Feature85.Low,Feature86.Low,Feature87.Low,Feature87.Medium,Feature89.Low,Feature97.Medium,Feature35,Feature46,Feature48,Feature58.Low,Feature6,Feature86.Medium,Feature88.Low,Feature88.Medium,Feature89.Medium,Feature90.Medium,Feature91.Low,Feature91.Medium,Feature92.Low,Feature92.Medium,Feature98.Low,Feature51.Medium,Feature57.Medium,Feature59.Low,Feature60.Medium,Feature62.Low,Feature63.Low,Feature64.Medium,Feature78.Medium,Feature8,Feature80.Low,Feature94.Low,Feature95.Low,Feature95.Medium,Feature96.Low,Feature99.Medium,Feature56.Low,Feature56.Medium,Feature57.Low,Feature58.Medium,Feature59.Medium,Feature61.Low,Feature61.Medium,Feature65.Low,Feature79.Low,Feature79.Medium,Feature80.Medium,Feature81.Low,Feature82.Medium,Feature84.Low,Feature99.Low,Feature60.Low,Feature62.Medium,Feature64.Low,Feature65.Medium,Feature66.Low,Feature66.Medium,Feature67.Low,Feature67.Medium,Feature68.Low,Feature68.Medium,Feature69.Low,Feature69.Medium,Feature72.Low,Feature74.Low,Feature78.Low,Feature63.Medium,Feature70.Low,Feature70.Medium,Feature71.Low,Feature71.Medium,Feature72.Medium,Feature73.Low,Feature73.Medium,Feature74.Medium,Feature75.Low,Feature75.Medium,Feature76.Low,Feature76.Medium,Feature77.Low,Feature77.Medium
StrongSignal_Both	1	2	AlgorithmScripts/FeatureSelection/tsv/sklearn/random_logistic_regression/default	Feature55.Medium,Feature55.Low,Feature3,Feature5,Feature54.Low,Feature52.Medium,Feature54.Medium,Feature53.Medium,Feature53.Low,Feature1,Feature4,Feature2,Feature51.Low,Feature51.Medium,Feature52.Low,Feature64.Low,Feature98.Medium,Feature83.Medium,Feature64.Medium,Feature62.Low,Feature84.Low,Feature26,Feature96.Medium,Feature89.Low,Feature78.Low,Feature17,Feature99.Medium,Feature99.Low,Feature98.Low,Feature97.Medium,Feature97.Low,Feature96.Low,Feature95.Medium,Feature95.Low,Feature94.Medium,Feature94.Low,Feature93.Medium,Feature93.Low,Feature92.Medium,Feature92.Low,Feature91.Medium,Feature91.Low,Feature90.Medium,Feature90.Low,Feature9,Feature89.Medium,Feature88.Medium,Feature88.Low,Feature87.Medium,Feature87.Low,Feature86.Medium,Feature86.Low,Feature85.Medium,Feature85.Low,Feature84.Medium,Feature83.Low,Feature82.Medium,Feature82.Low,Feature81.Medium,Feature81.Low,Feature80.Medium,Feature80.Low,Feature8,Feature79.Medium,Feature79.Low,Feature78.Medium,Feature77.Medium,Feature77.Low,Feature76.Medium,Feature76.Low,Feature75.Medium,Feature75.Low,Feature74.Medium,Feature74.Low,Feature73.Medium,Feature73.Low,Feature72.Medium,Feature72.Low,Feature71.Medium,Feature71.Low,Feature70.Medium,Feature70.Low,Feature7,Feature69.Medium,Feature69.Low,Feature68.Medium,Feature68.Low,Feature67.Medium,Feature67.Low,Feature66.Medium,Feature66.Low,Feature65.Medium,Feature65.Low,Feature63.Medium,Feature63.Low,Feature62.Medium,Feature61.Medium,Feature61.Low,Feature60.Medium,Feature60.Low,Feature6,Feature59.Medium,Feature59.Low,Feature58.Medium,Feature58.Low,Feature57.Medium,Feature57.Low,Feature56.Medium,Feature56.Low,Feature50,Feature49,Feature48,Feature47,Feature46,Feature45,Feature44,Feature43,Feature42,Feature41,Feature40,Feature39,Feature38,Feature37,Feature36,Feature35,Feature34,Feature33,Feature32,Feature31,Feature30,Feature29,Feature28,Feature27,Feature25,Feature24,Feature23,Feature22,Feature21,Feature20,Feature19,Feature18,Feature16,Feature15,Feature14,Feature13,Feature12,Feature11,Feature100.Medium,Feature100.Low,Feature10
StrongSignal_Both	1	2	AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	Feature1,Feature2,Feature3,Feature4,Feature5,Feature10,Feature17,Feature18,Feature35,Feature51.Medium,Feature52.Low,Feature53.Low,Feature54.Low,Feature54.Medium,Feature55.Medium,Feature13,Feature14,Feature20,Feature23,Feature26,Feature42,Feature45,Feature49,Feature51.Low,Feature52.Medium,Feature53.Medium,Feature55.Low,Feature7,Feature9,Feature98.Medium,Feature11,Feature21,Feature30,Feature36,Feature37,Feature39,Feature41,Feature43,Feature64.Medium,Feature65.Medium,Feature67.Low,Feature70.Low,Feature84.Low,Feature84.Medium,Feature96.Medium,Feature22,Feature27,Feature34,Feature38,Feature40,Feature44,Feature46,Feature66.Low,Feature69.Low,Feature70.Medium,Feature83.Medium,Feature86.Low,Feature89.Medium,Feature92.Medium,Feature93.Medium,Feature15,Feature16,Feature19,Feature24,Feature48,Feature56.Medium,Feature58.Low,Feature6,Feature62.Low,Feature63.Low,Feature63.Medium,Feature67.Medium,Feature69.Medium,Feature87.Medium,Feature89.Low,Feature31,Feature50,Feature60.Low,Feature65.Low,Feature71.Low,Feature73.Low,Feature77.Medium,Feature80.Low,Feature81.Low,Feature85.Low,Feature85.Medium,Feature86.Medium,Feature90.Low,Feature90.Medium,Feature91.Medium,Feature100.Medium,Feature25,Feature33,Feature57.Medium,Feature58.Medium,Feature60.Medium,Feature64.Low,Feature72.Low,Feature75.Medium,Feature78.Low,Feature79.Medium,Feature8,Feature83.Low,Feature88.Medium,Feature99.Low,Feature12,Feature29,Feature47,Feature59.Medium,Feature68.Medium,Feature75.Low,Feature77.Low,Feature79.Low,Feature80.Medium,Feature88.Low,Feature93.Low,Feature94.Low,Feature96.Low,Feature98.Low,Feature99.Medium,Feature32,Feature57.Low,Feature59.Low,Feature61.Low,Feature61.Medium,Feature68.Low,Feature71.Medium,Feature72.Medium,Feature73.Medium,Feature74.Low,Feature76.Medium,Feature81.Medium,Feature82.Low,Feature82.Medium,Feature87.Low,Feature100.Low,Feature28,Feature56.Low,Feature62.Medium,Feature66.Medium,Feature74.Medium,Feature76.Low,Feature78.Medium,Feature91.Low,Feature92.Low,Feature94.Medium,Feature95.Low,Feature95.Medium,Feature97.Low,Feature97.Medium
StrongSignal_Both	2	1	AlgorithmScripts/FeatureSelection/arff/weka/Correlation/default	Feature55.Medium,Feature51.Medium,Feature52.Medium,Feature55.Low,Feature54.Medium,Feature54.Low,Feature53.Medium,Feature2,Feature1,Feature51.Low,Feature53.Low,Feature52.Low,Feature5,Feature3,Feature4,Feature23,Feature98.Medium,Feature92.Low,Feature59.Medium,Feature67.Medium,Feature20,Feature84.Low,Feature6,Feature60.Low,Feature97.Medium,Feature64.Medium,Feature92.Medium,Feature87.Medium,Feature74.Low,Feature68.Medium,Feature50,Feature59.Low,Feature70.Medium,Feature57.Low,Feature85.Low,Feature22,Feature27,Feature38,Feature39,Feature71.Medium,Feature33,Feature67.Low,Feature95.Medium,Feature80.Low,Feature46,Feature62.Medium,Feature93.Low,Feature94.Medium,Feature83.Medium,Feature41,Feature99.Low,Feature72.Low,Feature35,Feature76.Medium,Feature73.Low,Feature85.Medium,Feature31,Feature63.Medium,Feature100.Low,Feature63.Low,Feature70.Low,Feature81.Low,Feature26,Feature43,Feature30,Feature47,Feature86.Low,Feature58.Low,Feature76.Low,Feature96.Low,Feature95.Low,Feature90.Low,Feature74.Medium,Feature73.Medium,Feature40,Feature36,Feature60.Medium,Feature77.Medium,Feature87.Low,Feature10,Feature12,Feature24,Feature82.Low,Feature82.Medium,Feature69.Medium,Feature99.Medium,Feature44,Feature9,Feature56.Medium,Feature80.Medium,Feature93.Medium,Feature83.Low,Feature14,Feature89.Low,Feature78.Low,Feature13,Feature68.Low,Feature49,Feature84.Medium,Feature78.Medium,Feature86.Medium,Feature77.Low,Feature75.Low,Feature34,Feature72.Medium,Feature81.Medium,Feature96.Medium,Feature88.Medium,Feature89.Medium,Feature7,Feature56.Low,Feature71.Low,Feature97.Low,Feature16,Feature90.Medium,Feature18,Feature100.Medium,Feature19,Feature61.Medium,Feature65.Medium,Feature8,Feature75.Medium,Feature91.Medium,Feature65.Low,Feature91.Low,Feature98.Low,Feature94.Low,Feature42,Feature32,Feature25,Feature79.Low,Feature64.Low,Feature62.Low,Feature66.Low,Feature37,Feature29,Feature69.Low,Feature11,Feature17,Feature48,Feature58.Medium,Feature15,Feature61.Low,Feature57.Medium,Feature45,Feature88.Low,Feature66.Medium,Feature28,Feature21,Feature79.Medium
StrongSignal_Both	2	1	AlgorithmScripts/FeatureSelection/arff/weka/GainRatio/default	Feature1,Feature5,Feature4,Feature3,Feature2,Feature55.Medium,Feature55.Low,Feature54.Low,Feature53.Low,Feature51.Low,Feature52.Low,Feature51.Medium,Feature52.Medium,Feature54.Medium,Feature92.Low,Feature53.Medium,Feature59.Medium,Feature85.Low,Feature67.Low,Feature95.Low,Feature67.Medium,Feature95.Medium,Feature84.Low,Feature98.Medium,Feature72.Low,Feature99.Low,Feature78.Low,Feature59.Low,Feature86.Low,Feature97.Medium,Feature64.Medium,Feature74.Low,Feature60.Low,Feature100.Low,Feature63.Low,Feature70.Low,Feature81.Low,Feature87.Medium,Feature82.Low,Feature79.Low,Feature66.Low,Feature62.Low,Feature64.Low,Feature90.Low,Feature92.Medium,Feature83.Low,Feature71.Medium,Feature77.Low,Feature75.Low,Feature57.Low,Feature70.Medium,Feature68.Medium,Feature63.Medium,Feature62.Medium,Feature93.Low,Feature74.Medium,Feature73.Medium,Feature76.Medium,Feature73.Low,Feature76.Low,Feature96.Low,Feature58.Low,Feature87.Low,Feature94.Medium,Feature83.Medium,Feature81.Medium,Feature80.Low,Feature80.Medium,Feature93.Medium,Feature82.Medium,Feature56.Medium,Feature85.Medium,Feature89.Low,Feature60.Medium,Feature77.Medium,Feature56.Low,Feature97.Low,Feature71.Low,Feature99.Medium,Feature69.Medium,Feature68.Low,Feature90.Medium,Feature100.Medium,Feature61.Low,Feature65.Low,Feature91.Low,Feature98.Low,Feature94.Low,Feature75.Medium,Feature65.Medium,Feature91.Medium,Feature61.Medium,Feature72.Medium,Feature86.Medium,Feature78.Medium,Feature84.Medium,Feature88.Medium,Feature89.Medium,Feature96.Medium,Feature57.Medium,Feature69.Low,Feature88.Low,Feature66.Medium,Feature58.Medium,Feature79.Medium,Feature22,Feature9,Feature20,Feature21,Feature24,Feature23,Feature26,Feature25,Feature18,Feature19,Feature50,Feature28,Feature6,Feature10,Feature12,Feature11,Feature13,Feature17,Feature16,Feature15,Feature14,Feature27,Feature29,Feature7,Feature43,Feature42,Feature45,Feature44,Feature46,Feature30,Feature49,Feature48,Feature47,Feature41,Feature40,Feature39,Feature32,Feature31,Feature38,Feature33,Feature34,Feature8,Feature36,Feature37,Feature35
StrongSignal_Both	2	1	AlgorithmScripts/FeatureSelection/arff/weka/InfoGain/default	Feature1,Feature4,Feature5,Feature3,Feature2,Feature55.Medium,Feature55.Low,Feature54.Low,Feature51.Low,Feature53.Low,Feature52.Low,Feature51.Medium,Feature52.Medium,Feature54.Medium,Feature53.Medium,Feature59.Medium,Feature67.Medium,Feature92.Low,Feature98.Medium,Feature95.Medium,Feature95.Low,Feature84.Low,Feature87.Medium,Feature64.Medium,Feature97.Medium,Feature71.Medium,Feature60.Low,Feature59.Low,Feature67.Low,Feature86.Low,Feature70.Low,Feature100.Low,Feature63.Low,Feature92.Medium,Feature78.Low,Feature74.Low,Feature70.Medium,Feature99.Low,Feature72.Low,Feature82.Low,Feature85.Low,Feature63.Medium,Feature81.Low,Feature68.Medium,Feature90.Low,Feature73.Medium,Feature74.Medium,Feature57.Low,Feature81.Medium,Feature62.Medium,Feature93.Low,Feature94.Medium,Feature83.Medium,Feature87.Low,Feature83.Low,Feature76.Medium,Feature73.Low,Feature80.Medium,Feature93.Medium,Feature56.Medium,Feature80.Low,Feature77.Low,Feature75.Low,Feature82.Medium,Feature64.Low,Feature66.Low,Feature79.Low,Feature62.Low,Feature85.Medium,Feature58.Low,Feature76.Low,Feature96.Low,Feature60.Medium,Feature77.Medium,Feature89.Low,Feature68.Low,Feature99.Medium,Feature100.Medium,Feature69.Medium,Feature56.Low,Feature97.Low,Feature71.Low,Feature90.Medium,Feature91.Medium,Feature65.Medium,Feature61.Medium,Feature72.Medium,Feature96.Medium,Feature89.Medium,Feature88.Medium,Feature86.Medium,Feature78.Medium,Feature84.Medium,Feature61.Low,Feature57.Medium,Feature75.Medium,Feature65.Low,Feature98.Low,Feature94.Low,Feature91.Low,Feature88.Low,Feature66.Medium,Feature69.Low,Feature58.Medium,Feature79.Medium,Feature12,Feature23,Feature22,Feature10,Feature24,Feature25,Feature26,Feature27,Feature28,Feature21,Feature20,Feature13,Feature15,Feature14,Feature29,Feature16,Feature17,Feature18,Feature19,Feature8,Feature11,Feature6,Feature30,Feature46,Feature45,Feature48,Feature47,Feature49,Feature43,Feature9,Feature7,Feature50,Feature44,Feature42,Feature31,Feature33,Feature32,Feature35,Feature34,Feature36,Feature41,Feature40,Feature39,Feature37,Feature38
StrongSignal_Both	2	1	AlgorithmScripts/FeatureSelection/arff/weka/OneR/default	Feature1,Feature5,Feature4,Feature3,Feature2,Feature55.Low,Feature54.Low,Feature51.Low,Feature53.Low,Feature52.Low,Feature55.Medium,Feature98.Medium,Feature97.Medium,Feature60.Low,Feature64.Medium,Feature74.Low,Feature92.Low,Feature92.Medium,Feature27,Feature51.Medium,Feature20,Feature7,Feature63.Low,Feature66.Medium,Feature25,Feature68.Low,Feature69.Low,Feature68.Medium,Feature69.Medium,Feature72.Medium,Feature70.Medium,Feature70.Low,Feature61.Medium,Feature17,Feature59.Low,Feature75.Low,Feature11,Feature44,Feature14,Feature100.Medium,Feature52.Medium,Feature34,Feature100.Low,Feature57.Medium,Feature56.Medium,Feature24,Feature58.Medium,Feature63.Medium,Feature88.Medium,Feature80.Medium,Feature90.Medium,Feature83.Low,Feature82.Medium,Feature82.Low,Feature81.Medium,Feature84.Low,Feature84.Medium,Feature85.Low,Feature91.Medium,Feature90.Low,Feature88.Low,Feature86.Low,Feature86.Medium,Feature81.Low,Feature95.Medium,Feature80.Low,Feature77.Low,Feature8,Feature78.Medium,Feature79.Medium,Feature94.Low,Feature23,Feature98.Low,Feature54.Medium,Feature56.Low,Feature76.Low,Feature50,Feature12,Feature9,Feature38,Feature75.Medium,Feature35,Feature91.Low,Feature29,Feature58.Low,Feature57.Low,Feature72.Low,Feature79.Low,Feature64.Low,Feature94.Medium,Feature65.Low,Feature15,Feature66.Low,Feature67.Low,Feature96.Low,Feature99.Low,Feature16,Feature41,Feature71.Low,Feature19,Feature13,Feature18,Feature62.Low,Feature37,Feature96.Medium,Feature22,Feature95.Low,Feature93.Low,Feature26,Feature28,Feature10,Feature97.Low,Feature93.Medium,Feature76.Medium,Feature99.Medium,Feature61.Low,Feature6,Feature65.Medium,Feature62.Medium,Feature71.Medium,Feature48,Feature73.Medium,Feature73.Low,Feature78.Low,Feature89.Medium,Feature87.Low,Feature47,Feature45,Feature74.Medium,Feature77.Medium,Feature32,Feature33,Feature67.Medium,Feature31,Feature42,Feature83.Medium,Feature60.Medium,Feature53.Medium,Feature87.Medium,Feature39,Feature85.Medium,Feature89.Low,Feature36,Feature43,Feature59.Medium,Feature49,Feature21,Feature30,Feature46,Feature40
StrongSignal_Both	2	1	AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	Feature55.Medium,Feature55.Low,Feature51.Medium,Feature54.Low,Feature51.Low,Feature5,Feature53.Low,Feature52.Low,Feature3,Feature2,Feature1,Feature4,Feature52.Medium,Feature54.Medium,Feature53.Medium,Feature67.Medium,Feature98.Medium,Feature97.Medium,Feature64.Medium,Feature60.Low,Feature59.Medium,Feature92.Medium,Feature62.Medium,Feature87.Medium,Feature71.Medium,Feature92.Low,Feature23,Feature70.Medium,Feature74.Low,Feature94.Medium,Feature57.Low,Feature95.Medium,Feature11,Feature85.Medium,Feature95.Low,Feature38,Feature20,Feature77.Medium,Feature99.Low,Feature93.Medium,Feature6,Feature41,Feature85.Low,Feature84.Low,Feature72.Low,Feature83.Medium,Feature36,Feature40,Feature27,Feature62.Low,Feature76.Low,Feature73.Low,Feature68.Medium,Feature81.Medium,Feature93.Low,Feature46,Feature73.Medium,Feature65.Low,Feature86.Low,Feature31,Feature58.Low,Feature12,Feature82.Low,Feature30,Feature83.Low,Feature64.Low,Feature47,Feature78.Low,Feature74.Medium,Feature19,Feature26,Feature35,Feature87.Low,Feature67.Low,Feature22,Feature94.Low,Feature96.Low,Feature81.Low,Feature90.Low,Feature80.Low,Feature16,Feature50,Feature76.Medium,Feature39,Feature72.Medium,Feature82.Medium,Feature79.Low,Feature33,Feature70.Low,Feature65.Medium,Feature60.Medium,Feature43,Feature25,Feature7,Feature99.Medium,Feature32,Feature9,Feature97.Low,Feature75.Medium,Feature44,Feature66.Low,Feature28,Feature91.Low,Feature56.Low,Feature71.Low,Feature100.Low,Feature75.Low,Feature79.Medium,Feature34,Feature66.Medium,Feature14,Feature21,Feature45,Feature100.Medium,Feature29,Feature89.Low,Feature13,Feature24,Feature77.Low,Feature17,Feature80.Medium,Feature63.Medium,Feature37,Feature48,Feature49,Feature15,Feature42,Feature8,Feature10,Feature63.Low,Feature90.Medium,Feature61.Low,Feature78.Medium,Feature88.Medium,Feature98.Low,Feature18,Feature88.Low,Feature59.Low,Feature91.Medium,Feature69.Low,Feature57.Medium,Feature69.Medium,Feature86.Medium,Feature61.Medium,Feature56.Medium,Feature58.Medium,Feature68.Low,Feature84.Medium,Feature96.Medium,Feature89.Medium
StrongSignal_Both	2	1	AlgorithmScripts/FeatureSelection/arff/weka/SVMRFE/default	Feature55.Medium,Feature5,Feature1,Feature54.Medium,Feature3,Feature51.Medium,Feature52.Medium,Feature2,Feature53.Medium,Feature4,Feature80.Low,Feature55.Low,Feature23,Feature53.Low,Feature98.Medium,Feature6,Feature52.Low,Feature93.Low,Feature32,Feature54.Low,Feature40,Feature26,Feature20,Feature50,Feature12,Feature80.Medium,Feature84.Low,Feature10,Feature25,Feature39,Feature82.Low,Feature19,Feature36,Feature34,Feature44,Feature22,Feature58.Low,Feature27,Feature51.Low,Feature68.Medium,Feature70.Medium,Feature24,Feature62.Medium,Feature46,Feature38,Feature59.Medium,Feature31,Feature41,Feature18,Feature43,Feature97.Medium,Feature15,Feature33,Feature67.Medium,Feature71.Medium,Feature21,Feature64.Medium,Feature29,Feature47,Feature63.Medium,Feature83.Medium,Feature83.Low,Feature87.Medium,Feature95.Low,Feature77.Medium,Feature14,Feature42,Feature100.Low,Feature92.Low,Feature35,Feature86.Medium,Feature8,Feature82.Medium,Feature30,Feature94.Medium,Feature95.Medium,Feature70.Low,Feature73.Medium,Feature57.Low,Feature79.Medium,Feature78.Low,Feature74.Medium,Feature16,Feature76.Low,Feature9,Feature7,Feature85.Medium,Feature81.Low,Feature67.Low,Feature60.Low,Feature81.Medium,Feature63.Low,Feature89.Low,Feature90.Low,Feature74.Low,Feature100.Medium,Feature45,Feature28,Feature11,Feature87.Low,Feature37,Feature99.Medium,Feature96.Low,Feature93.Medium,Feature59.Low,Feature48,Feature98.Low,Feature92.Medium,Feature65.Medium,Feature62.Low,Feature79.Low,Feature91.Medium,Feature86.Low,Feature76.Medium,Feature73.Low,Feature68.Low,Feature66.Medium,Feature90.Medium,Feature97.Low,Feature61.Medium,Feature58.Medium,Feature13,Feature57.Medium,Feature72.Medium,Feature49,Feature71.Low,Feature78.Medium,Feature56.Low,Feature99.Low,Feature60.Medium,Feature85.Low,Feature96.Medium,Feature84.Medium,Feature91.Low,Feature77.Low,Feature75.Low,Feature69.Medium,Feature72.Low,Feature17,Feature75.Medium,Feature61.Low,Feature94.Low,Feature88.Medium,Feature89.Medium,Feature65.Low,Feature64.Low,Feature66.Low,Feature88.Low,Feature56.Medium,Feature69.Low
