Description	Iteration	Fold	Algorithm	Metric	Value
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	BalancedAccuracy	0.531944444444444
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	Brier	0.207764444444444
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	F1	NA
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	FDR	NA
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	FNR	0.625
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	FPR	0.311111111111111
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	MCC	NA
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	MMCE	0.311111111111111
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	NPV	0.84176245210728
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	PPV	NA
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	Precision	NA
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	Recall	0.375
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	TNR	0.688888888888889
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	TPR	0.375
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	AUROC	0.538040890269151
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	Accuracy	0.622222222222222
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	BalancedAccuracy	0.543584133258046
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	Brier	0.361111111111111
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	F1	0.400614439324117
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	FDR	0.595238095238095
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	FNR	0.601984126984127
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	FPR	0.31084760649978
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	MCC	0.0901011917960688
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	MMCE	0.377777777777778
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	NPV	0.688405797101449
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	PPV	0.404761904761905
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	Precision	0.404761904761905
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	Recall	0.398015873015873
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	TNR	0.68915239350022
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	TPR	0.398015873015873
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	AUROC	0.446299590103938
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	Accuracy	0.688888888888889
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	BalancedAccuracy	0.563637147876278
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	Brier	0.228931289725195
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	F1	0.367836257309942
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	FDR	0.563768115942029
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	FNR	0.599603174603175
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	FPR	0.273122529644269
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	MCC	0.166609617660493
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	MMCE	0.311111111111111
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	NPV	0.789047619047619
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	PPV	0.436231884057971
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	Precision	0.436231884057971
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	Recall	0.400396825396825
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	TNR	0.726877470355731
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	TPR	0.400396825396825
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	AUROC	0.473249942489073
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	Accuracy	0.666666666666667
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	BalancedAccuracy	0.516792929292929
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	Brier	0.225284120865939
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	F1	NA
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	FDR	NA
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	FNR	0.647222222222222
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	FPR	0.319191919191919
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	MCC	NA
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	MMCE	0.333333333333333
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	NPV	0.724691358024691
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	PPV	NA
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	Precision	NA
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	Recall	0.352777777777778
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	TNR	0.680808080808081
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	TPR	0.352777777777778
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	AUROC	0.466870412196499
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	Accuracy	0.644444444444444
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	BalancedAccuracy	0.526163812033377
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	Brier	0.24004261519582
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	F1	NA
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	FDR	0.716666666666667
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	FNR	0.65
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	FPR	0.297672375933245
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	MCC	0.0375578278641497
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	MMCE	0.355555555555556
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	NPV	0.725757575757576
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	PPV	0.283333333333333
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	Precision	0.283333333333333
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	Recall	0.35
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	TNR	0.702327624066755
NoSignal_Both	1	2	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	TPR	0.35
NoSignal_Both	1	2	Ensemble_Majority_Vote	AUROC	0.535479797979798
NoSignal_Both	1	2	Ensemble_Majority_Vote	Accuracy	0.688888888888889
NoSignal_Both	1	2	Ensemble_Majority_Vote	BalancedAccuracy	0.535479797979798
NoSignal_Both	1	2	Ensemble_Majority_Vote	Brier	0.301111111111111
NoSignal_Both	1	2	Ensemble_Majority_Vote	F1	NA
NoSignal_Both	1	2	Ensemble_Majority_Vote	FDR	NA
NoSignal_Both	1	2	Ensemble_Majority_Vote	FNR	0.625
NoSignal_Both	1	2	Ensemble_Majority_Vote	FPR	0.304040404040404
NoSignal_Both	1	2	Ensemble_Majority_Vote	MCC	NA
NoSignal_Both	1	2	Ensemble_Majority_Vote	MMCE	0.311111111111111
NoSignal_Both	1	2	Ensemble_Majority_Vote	NPV	0.838888888888889
NoSignal_Both	1	2	Ensemble_Majority_Vote	PPV	NA
NoSignal_Both	1	2	Ensemble_Majority_Vote	Precision	NA
NoSignal_Both	1	2	Ensemble_Majority_Vote	Recall	0.375
NoSignal_Both	1	2	Ensemble_Majority_Vote	TNR	0.695959595959596
NoSignal_Both	1	2	Ensemble_Majority_Vote	TPR	0.375
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/bagging/default	AUROC	0.487957028880942
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/bagging/default	Accuracy	0.666666666666667
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/bagging/default	BalancedAccuracy	0.54052638183073
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/bagging/default	Brier	0.218108888888889
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/bagging/default	F1	NA
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/bagging/default	FDR	0.686111111111111
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/bagging/default	FNR	0.615873015873016
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/bagging/default	FPR	0.303074220465525
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/bagging/default	MCC	0.0769716695626854
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/bagging/default	MMCE	0.333333333333333
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/bagging/default	NPV	0.730268199233716
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/bagging/default	PPV	0.313888888888889
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/bagging/default	Precision	0.313888888888889
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/bagging/default	Recall	0.384126984126984
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/bagging/default	TNR	0.696925779534475
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/bagging/default	TPR	0.384126984126984
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/extra_trees/default	AUROC	0.598367264780308
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/extra_trees/default	Accuracy	0.666666666666667
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/extra_trees/default	BalancedAccuracy	0.503535353535354
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/extra_trees/default	Brier	0.204655555555556
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/extra_trees/default	F1	NA
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/extra_trees/default	FDR	NA
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/extra_trees/default	FNR	0.666666666666667
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/extra_trees/default	FPR	0.326262626262626
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/extra_trees/default	MCC	NA
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/extra_trees/default	MMCE	0.333333333333333
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/extra_trees/default	NPV	0.830268199233717
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/extra_trees/default	PPV	NA
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/extra_trees/default	Precision	NA
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/extra_trees/default	Recall	0.333333333333333
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/extra_trees/default	TNR	0.673737373737374
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/extra_trees/default	TPR	0.333333333333333
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default	AUROC	0.544683689901081
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default	Accuracy	0.644444444444444
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default	BalancedAccuracy	0.518633540372671
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default	Brier	0.241777777777778
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default	F1	NA
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default	FDR	NA
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default	FNR	0.638095238095238
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default	FPR	0.32463768115942
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default	MCC	NA
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default	MMCE	0.355555555555556
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default	NPV	0.675
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default	PPV	NA
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default	Precision	NA
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default	Recall	0.361904761904762
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default	TNR	0.67536231884058
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/knn/default	TPR	0.361904761904762
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/lda/default	AUROC	0.513712278060104
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/lda/default	Accuracy	0.644444444444444
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/lda/default	BalancedAccuracy	0.55519558943472
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/lda/default	Brier	0.226083292819482
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/lda/default	F1	0.396159396159396
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/lda/default	FDR	0.605291005291005
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/lda/default	FNR	0.593253968253968
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/lda/default	FPR	0.296354852876592
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/lda/default	MCC	0.107773720778266
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/lda/default	MMCE	0.355555555555556
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/lda/default	NPV	0.709806763285024
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/lda/default	PPV	0.394708994708995
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/lda/default	Precision	0.394708994708995
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/lda/default	Recall	0.406746031746032
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/lda/default	TNR	0.703645147123408
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/lda/default	TPR	0.406746031746032
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	AUROC	0.483402660141791
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	Accuracy	0.622222222222222
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	BalancedAccuracy	0.499188311688312
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	Brier	0.274008219939576
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	F1	0.325975975975976
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	FDR	0.452380952380952
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	FNR	0.666269841269841
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	FPR	0.335353535353535
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	MCC	0.060715212322501
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	MMCE	0.377777777777778
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	NPV	0.662918540729635
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	PPV	0.547619047619048
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	Precision	0.547619047619048
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	Recall	0.333730158730159
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	TNR	0.664646464646465
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/logistic_regression/default	TPR	0.333730158730159
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	AUROC	0.634428315243533
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	Accuracy	0.666666666666667
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	BalancedAccuracy	0.513586956521739
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	Brier	0.198197777777778
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	F1	NA
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	FDR	0.5
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	FNR	0.647222222222222
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	FPR	0.3256038647343
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	MCC	0.0684989937135078
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	MMCE	0.333333333333333
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	NPV	0.672413793103448
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	PPV	0.5
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	Precision	0.5
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	Recall	0.352777777777778
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	TNR	0.674396135265701
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/random_forest/default	TPR	0.352777777777778
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	AUROC	0.447066341468515
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	Accuracy	0.555555555555556
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	BalancedAccuracy	0.468638245812159
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	Brier	0.390740740740741
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	F1	0.28627566558601
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	FDR	0.711111111111111
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	FNR	0.713492063492064
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	FPR	0.349231444883619
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	MCC	-0.0618037996005718
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	MMCE	0.444444444444444
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	NPV	0.65
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	PPV	0.288888888888889
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	Precision	0.288888888888889
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	Recall	0.286507936507936
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	TNR	0.650768555116381
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/sgd/default	TPR	0.286507936507936
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	AUROC	0.507257042474434
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	Accuracy	0.6
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	BalancedAccuracy	0.452657004830918
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	Brier	0.217892303511192
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	F1	NA
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	FDR	NA
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	FNR	0.733333333333333
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	FPR	0.361352657004831
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	MCC	NA
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	MMCE	0.4
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	NPV	0.617777777777778
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	PPV	NA
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	Precision	NA
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	Recall	0.266666666666667
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	TNR	0.638647342995169
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_linear/default	TPR	0.266666666666667
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	AUROC	0.484579020013803
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	Accuracy	0.644444444444444
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	BalancedAccuracy	0.481313131313131
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	Brier	0.21079878877875
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	F1	NA
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	FDR	NA
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	FNR	0.688888888888889
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	FPR	0.348484848484849
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	MCC	NA
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	MMCE	0.355555555555556
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	NPV	0.496934865900383
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	PPV	NA
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	Precision	NA
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	Recall	0.311111111111111
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	TNR	0.651515151515151
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_poly/default	TPR	0.311111111111111
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	AUROC	0.487804494217538
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	Accuracy	0.6
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	BalancedAccuracy	0.456192358366271
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	Brier	0.218905820948466
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	F1	NA
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	FDR	0.833333333333333
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	FNR	0.733333333333333
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	FPR	0.354281949934124
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	MCC	-0.119565361362918
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	MMCE	0.4
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	NPV	0.648045977011494
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	PPV	0.166666666666667
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	Precision	0.166666666666667
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	Recall	0.266666666666667
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	TNR	0.645718050065876
NoSignal_Both	2	1	AlgorithmScripts/Classification/tsv/sklearn/svm_rbf/default	TPR	0.266666666666667
NoSignal_Both	2	1	Ensemble_Majority_Vote	AUROC	0.535479797979798
NoSignal_Both	2	1	Ensemble_Majority_Vote	Accuracy	0.688888888888889
NoSignal_Both	2	1	Ensemble_Majority_Vote	BalancedAccuracy	0.535479797979798
NoSignal_Both	2	1	Ensemble_Majority_Vote	Brier	0.301111111111111
NoSignal_Both	2	1	Ensemble_Majority_Vote	F1	NA
NoSignal_Both	2	1	Ensemble_Majority_Vote	FDR	NA
NoSignal_Both	2	1	Ensemble_Majority_Vote	FNR	0.625
NoSignal_Both	2	1	Ensemble_Majority_Vote	FPR	0.304040404040404
